time	rcs1	rcs2	rcs3	tvc1_rcs1	tvc1_rcs2
2901	0.5810083945	-0.390737654	0.6395453919	0.5810083945	-0.373304651
2902	0.5812023814	-0.39116681	0.6387011408	0.5812023814	-0.373764572
2903	0.5813963015	-0.391595849	0.6378565234	0.5813963015	-0.37422438
2904	0.5815901548	-0.39202477	0.6370115403	0.5815901548	-0.374684075
2905	0.5817839413	-0.392453573	0.6361661924	0.5817839413	-0.375143656
2906	0.5819776612	-0.392882259	0.6353204804	0.5819776612	-0.375603124
2907	0.5821713144	-0.393310828	0.634474405	0.5821713144	-0.376062479
2908	0.582364901	-0.393739279	0.6336279669	0.582364901	-0.376521721
2909	0.582558421	-0.394167613	0.6327811668	0.582558421	-0.37698085
2910	0.5827518745	-0.394595829	0.6319340056	0.5827518745	-0.377439866
2911	0.5829452616	-0.395023928	0.6310864839	0.5829452616	-0.377898769
2912	0.5831385822	-0.395451911	0.6302386024	0.5831385822	-0.378357558
2913	0.5833318365	-0.395879776	0.629390362	0.5833318365	-0.378816235
2914	0.5835250244	-0.396307524	0.6285417632	0.5835250244	-0.379274799
2915	0.5837181461	-0.396735155	0.6276928069	0.5837181461	-0.37973325
2916	0.5839112015	-0.397162669	0.6268434937	0.5839112015	-0.380191589
2917	0.5841041907	-0.397590066	0.6259938244	0.5841041907	-0.380649814
2918	0.5842971138	-0.398017347	0.6251437997	0.5842971138	-0.381107927
2919	0.5844899707	-0.398444511	0.6242934203	0.5844899707	-0.381565928
2920	0.5846827616	-0.398871558	0.6234426869	0.5846827616	-0.382023815
2921	0.5848754865	-0.399298488	0.6225916003	0.5848754865	-0.38248159
2922	0.5850681454	-0.399725302	0.6217401612	0.5850681454	-0.382939253
2923	0.5852607384	-0.400152	0.6208883703	0.5852607384	-0.383396803
2924	0.5854532655	-0.40057858	0.6200362282	0.5854532655	-0.383854241
2925	0.5856457268	-0.401005045	0.6191837358	0.5856457268	-0.384311566
2926	0.5858381223	-0.401431393	0.6183308937	0.5858381223	-0.384768779
2927	0.5860304521	-0.401857625	0.6174777027	0.5860304521	-0.38522588
2928	0.5862227161	-0.402283741	0.6166241633	0.5862227161	-0.385682869
2929	0.5864149146	-0.402709741	0.6157702765	0.5864149146	-0.386139745
2930	0.5866070474	-0.403135624	0.6149160428	0.5866070474	-0.386596509
2931	0.5867991146	-0.403561392	0.6140614629	0.5867991146	-0.387053161
2932	0.5869911163	-0.403987043	0.6132065377	0.5869911163	-0.387509701
2933	0.5871830525	-0.404412579	0.6123512677	0.5871830525	-0.387966129
2934	0.5873749234	-0.404837998	0.6114956537	0.5873749234	-0.388422445
2935	0.5875667288	-0.405263302	0.6106396964	0.5875667288	-0.388878649
2936	0.5877584689	-0.40568849	0.6097833964	0.5877584689	-0.389334741
2937	0.5879501437	-0.406113563	0.6089267546	0.5879501437	-0.389790721
2938	0.5881417532	-0.406538519	0.6080697715	0.5881417532	-0.39024659
2939	0.5883332976	-0.40696336	0.6072124479	0.5883332976	-0.390702346
2940	0.5885247767	-0.407388086	0.6063547845	0.5885247767	-0.391157991
2941	0.5887161908	-0.407812696	0.6054967819	0.5887161908	-0.391613525
2942	0.5889075398	-0.408237191	0.6046384409	0.5889075398	-0.392068946
2943	0.5890988237	-0.40866157	0.6037797622	0.5890988237	-0.392524257
2944	0.5892900427	-0.409085835	0.6029207464	0.5892900427	-0.392979455
2945	0.5894811967	-0.409509983	0.6020613942	0.5894811967	-0.393434542
2946	0.5896722859	-0.409934017	0.6012017064	0.5896722859	-0.393889518
2947	0.5898633101	-0.410357936	0.6003416836	0.5898633101	-0.394344382
2948	0.5900542696	-0.410781739	0.5994813265	0.5900542696	-0.394799135
2949	0.5902451643	-0.411205428	0.5986206358	0.5902451643	-0.395253777
2950	0.5904359943	-0.411629001	0.5977596121	0.5904359943	-0.395708307
2951	0.5906267596	-0.41205246	0.5968982562	0.5906267596	-0.396162726
2952	0.5908174603	-0.412475804	0.5960365688	0.5908174603	-0.396617034
2953	0.5910080964	-0.412899033	0.5951745505	0.5910080964	-0.39707123
2954	0.5911986679	-0.413322147	0.5943122019	0.5911986679	-0.397525316
2955	0.5913891749	-0.413745147	0.5934495239	0.5913891749	-0.397979291
2956	0.5915796175	-0.414168032	0.592586517	0.5915796175	-0.398433154
2957	0.5917699957	-0.414590802	0.591723182	0.5917699957	-0.398886907
2958	0.5919603095	-0.415013458	0.5908595195	0.5919603095	-0.399340548
2959	0.5921505589	-0.415435999	0.5899955301	0.5921505589	-0.399794079
2960	0.5923407441	-0.415858426	0.5891312147	0.5923407441	-0.400247499
2961	0.592530865	-0.416280739	0.5882665738	0.592530865	-0.400700808
2962	0.5927209218	-0.416702938	0.587401608	0.5927209218	-0.401154007
2963	0.5929109144	-0.417125022	0.5865363182	0.5929109144	-0.401607094
2964	0.5931008428	-0.417546992	0.5856707049	0.5931008428	-0.402060071
2965	0.5932907072	-0.417968848	0.5848047689	0.5932907072	-0.402512938
2966	0.5934805076	-0.41839059	0.5839385107	0.5934805076	-0.402965694
2967	0.593670244	-0.418812218	0.5830719311	0.593670244	-0.403418339
2968	0.5938599165	-0.419233732	0.5822050307	0.5938599165	-0.403870874
2969	0.5940495251	-0.419655132	0.5813378102	0.5940495251	-0.404323298
2970	0.5942390698	-0.420076419	0.5804702702	0.5942390698	-0.404775612
2971	0.5944285507	-0.420497591	0.5796024115	0.5944285507	-0.405227816
2972	0.5946179678	-0.42091865	0.5787342346	0.5946179678	-0.405679909
2973	0.5948073212	-0.421339595	0.5778657403	0.5948073212	-0.406131892
2974	0.594996611	-0.421760427	0.5769969292	0.594996611	-0.406583765
2975	0.5951858371	-0.422181145	0.5761278019	0.5951858371	-0.407035528
2976	0.5953749996	-0.422601749	0.5752583591	0.5953749996	-0.40748718
2977	0.5955640985	-0.42302224	0.5743886015	0.5955640985	-0.407938723
2978	0.595753134	-0.423442618	0.5735185297	0.595753134	-0.408390155
2979	0.595942106	-0.423862883	0.5726481444	0.595942106	-0.408841478
2980	0.5961310145	-0.424283034	0.5717774462	0.5961310145	-0.40929269
2981	0.5963198597	-0.424703072	0.5709064358	0.5963198597	-0.409743792
2982	0.5965086415	-0.425122996	0.5700351138	0.5965086415	-0.410194785
2983	0.5966973601	-0.425542808	0.569163481	0.5966973601	-0.410645668
2984	0.5968860153	-0.425962507	0.5682915378	0.5968860153	-0.411096441
2985	0.5970746074	-0.426382092	0.567419285	0.5970746074	-0.411547104
2986	0.5972631363	-0.426801565	0.5665467233	0.5972631363	-0.411997658
2987	0.5974516021	-0.427220925	0.5656738532	0.5974516021	-0.412448102
2988	0.5976400048	-0.427640172	0.5648006755	0.5976400048	-0.412898436
2989	0.5978283444	-0.428059306	0.5639271907	0.5978283444	-0.413348661
2990	0.5980166211	-0.428478328	0.5630533995	0.5980166211	-0.413798776
2991	0.5982048348	-0.428897237	0.5621793025	0.5982048348	-0.414248781
2992	0.5983929855	-0.429316033	0.5613049005	0.5983929855	-0.414698678
2993	0.5985810734	-0.429734717	0.5604301939	0.5985810734	-0.415148465
2994	0.5987690985	-0.430153288	0.5595551836	0.5987690985	-0.415598142
2995	0.5989570608	-0.430571747	0.55867987	0.5989570608	-0.41604771
2996	0.5991449603	-0.430990093	0.5578042539	0.5991449603	-0.416497169
2997	0.5993327971	-0.431408327	0.5569283358	0.5993327971	-0.416946519
2998	0.5995205713	-0.431826449	0.5560521165	0.5995205713	-0.417395759
2999	0.5997082828	-0.432244459	0.5551755965	0.5997082828	-0.417844891
3000	0.5998959318	-0.432662356	0.5542987765	0.5998959318	-0.418293913
3001	0.6000835182	-0.433080142	0.5534216571	0.6000835182	-0.418742826
3002	0.6002710421	-0.433497815	0.552544239	0.6002710421	-0.41919163
3003	0.6004585036	-0.433915376	0.5516665227	0.6004585036	-0.419640326
3004	0.6006459026	-0.434332826	0.5507885089	0.6006459026	-0.420088912
3005	0.6008332393	-0.434750163	0.5499101983	0.6008332393	-0.420537389
3006	0.6010205136	-0.435167389	0.5490315914	0.6010205136	-0.420985758
3007	0.6012077257	-0.435584503	0.5481526888	0.6012077257	-0.421434018
3008	0.6013948755	-0.436001505	0.5472734913	0.6013948755	-0.421882169
3009	0.6015819631	-0.436418395	0.5463939994	0.6015819631	-0.422330211
3010	0.6017689885	-0.436835174	0.5455142138	0.6017689885	-0.422778145
3011	0.6019559518	-0.437251841	0.544634135	0.6019559518	-0.42322597
3012	0.602142853	-0.437668397	0.5437537638	0.602142853	-0.423673686
3013	0.6023296922	-0.438084842	0.5428731006	0.6023296922	-0.424121294
3014	0.6025164694	-0.438501175	0.5419921462	0.6025164694	-0.424568794
3015	0.6027031846	-0.438917396	0.5411109012	0.6027031846	-0.425016184
3016	0.6028898379	-0.439333507	0.5402293661	0.6028898379	-0.425463467
3017	0.6030764294	-0.439749506	0.5393475416	0.6030764294	-0.425910641
3018	0.6032629589	-0.440165394	0.5384654282	0.6032629589	-0.426357707
3019	0.6034494267	-0.440581171	0.5375830268	0.6034494267	-0.426804665
3020	0.6036358328	-0.440996836	0.5367003377	0.6036358328	-0.427251514
3021	0.6038221771	-0.441412391	0.5358173617	0.6038221771	-0.427698255
3022	0.6040084598	-0.441827835	0.5349340993	0.6040084598	-0.428144888
3023	0.6041946808	-0.442243168	0.5340505512	0.6041946808	-0.428591413
3024	0.6043808402	-0.44265839	0.533166718	0.6043808402	-0.42903783
3025	0.6045669381	-0.443073501	0.5322826002	0.6045669381	-0.429484139
3026	0.6047529745	-0.443488502	0.5313981985	0.6047529745	-0.429930339
3027	0.6049389494	-0.443903391	0.5305135135	0.6049389494	-0.430376432
3028	0.6051248628	-0.44431817	0.5296285459	0.6051248628	-0.430822417
3029	0.6053107149	-0.444732839	0.5287432961	0.6053107149	-0.431268294
3030	0.6054965056	-0.445147397	0.5278577648	0.6054965056	-0.431714064
3031	0.6056822351	-0.445561845	0.5269719527	0.6056822351	-0.432159725
3032	0.6058679032	-0.445976182	0.5260858602	0.6058679032	-0.432605279
3033	0.6060535102	-0.446390409	0.5251994881	0.6060535102	-0.433050725
3034	0.6062390559	-0.446804525	0.5243128369	0.6062390559	-0.433496064
3035	0.6064245405	-0.447218531	0.5234259072	0.6064245405	-0.433941295
3036	0.606609964	-0.447632427	0.5225386996	0.606609964	-0.434386418
3037	0.6067953265	-0.448046213	0.5216512147	0.6067953265	-0.434831434
3038	0.6069806279	-0.448459889	0.5207634531	0.6069806279	-0.435276342
3039	0.6071658683	-0.448873455	0.5198754154	0.6071658683	-0.435721143
3040	0.6073510478	-0.44928691	0.5189871022	0.6073510478	-0.436165836
3041	0.6075361664	-0.449700256	0.5180985141	0.6075361664	-0.436610423
3042	0.6077212241	-0.450113492	0.5172096516	0.6077212241	-0.437054902
3043	0.607906221	-0.450526618	0.5163205155	0.607906221	-0.437499273
3044	0.6080911571	-0.450939634	0.5154311062	0.6080911571	-0.437943538
3045	0.6082760324	-0.451352541	0.5145414243	0.6082760324	-0.438387695
3046	0.6084608471	-0.451765338	0.5136514705	0.6084608471	-0.438831745
3047	0.6086456011	-0.452178025	0.5127612453	0.6086456011	-0.439275688
3048	0.6088302944	-0.452590603	0.5118707493	0.6088302944	-0.439719524
3049	0.6090149272	-0.453003071	0.5109799831	0.6090149272	-0.440163253
3050	0.6091994995	-0.45341543	0.5100889473	0.6091994995	-0.440606875
3051	0.6093840112	-0.453827679	0.5091976425	0.6093840112	-0.44105039
3052	0.6095684625	-0.454239819	0.5083060692	0.6095684625	-0.441493798
3053	0.6097528533	-0.45465185	0.507414228	0.6097528533	-0.441937099
3054	0.6099371837	-0.455063771	0.5065221196	0.6099371837	-0.442380294
3055	0.6101214539	-0.455475584	0.5056297444	0.6101214539	-0.442823381
3056	0.6103056637	-0.455887287	0.5047371032	0.6103056637	-0.443266363
3057	0.6104898132	-0.456298881	0.5038441963	0.6104898132	-0.443709237
3058	0.6106739025	-0.456710366	0.5029510245	0.6106739025	-0.444152005
3059	0.6108579316	-0.457121742	0.5020575884	0.6108579316	-0.444594666
3060	0.6110419006	-0.457533009	0.5011638884	0.6110419006	-0.44503722
3061	0.6112258094	-0.457944167	0.5002699251	0.6112258094	-0.445479669
3062	0.6114096582	-0.458355216	0.4993756992	0.6114096582	-0.44592201
3063	0.6115934469	-0.458766157	0.4984812112	0.6115934469	-0.446364246
3064	0.6117771757	-0.459176989	0.4975864617	0.6117771757	-0.446806374
3065	0.6119608445	-0.459587712	0.4966914512	0.6119608445	-0.447248397
3066	0.6121444534	-0.459998326	0.4957961803	0.6121444534	-0.447690313
3067	0.6123280024	-0.460408832	0.4949006496	0.6123280024	-0.448132123
3068	0.6125114915	-0.46081923	0.4940048597	0.6125114915	-0.448573827
3069	0.6126949209	-0.461229519	0.4931088111	0.6126949209	-0.449015425
3070	0.6128782905	-0.4616397	0.4922125044	0.6128782905	-0.449456916
3071	0.6130616004	-0.462049772	0.4913159402	0.6130616004	-0.449898302
3072	0.6132448506	-0.462459736	0.490419119	0.6132448506	-0.450339581
3073	0.6134280412	-0.462869592	0.4895220414	0.6134280412	-0.450780754
3074	0.6136111722	-0.463279339	0.4886247079	0.6136111722	-0.451221822
3075	0.6137942436	-0.463688979	0.4877271191	0.6137942436	-0.451662783
3076	0.6139772555	-0.46409851	0.4868292756	0.6139772555	-0.452103639
3077	0.6141602079	-0.464507933	0.485931178	0.6141602079	-0.452544389
3078	0.6143431008	-0.464917248	0.4850328267	0.6143431008	-0.452985033
3079	0.6145259343	-0.465326456	0.4841342224	0.6145259343	-0.453425571
3080	0.6147087085	-0.465735555	0.4832353657	0.6147087085	-0.453866003
3081	0.6148914233	-0.466144547	0.4823362569	0.6148914233	-0.45430633
3082	0.6150740789	-0.466553431	0.4814368969	0.6150740789	-0.454746552
3083	0.6152566752	-0.466962207	0.4805372859	0.6152566752	-0.455186667
3084	0.6154392122	-0.467370875	0.4796374248	0.6154392122	-0.455626677
3085	0.6156216901	-0.467779436	0.4787373139	0.6156216901	-0.456066582
3086	0.6158041088	-0.468187889	0.4778369539	0.6158041088	-0.456506381
3087	0.6159864685	-0.468596235	0.4769363452	0.6159864685	-0.456946075
3088	0.6161687691	-0.469004473	0.4760354886	0.6161687691	-0.457385663
3089	0.6163510106	-0.469412604	0.4751343844	0.6163510106	-0.457825146
3090	0.6165331932	-0.469820628	0.4742330332	0.6165331932	-0.458264524
3091	0.6167153168	-0.470228544	0.4733314357	0.6167153168	-0.458703797
3092	0.6168973815	-0.470636353	0.4724295923	0.6168973815	-0.459142964
3093	0.6170793873	-0.471044055	0.4715275036	0.6170793873	-0.459582026
3094	0.6172613343	-0.471451649	0.4706251701	0.6172613343	-0.460020983
3095	0.6174432225	-0.471859137	0.4697225924	0.6174432225	-0.460459835
3096	0.617625052	-0.472266517	0.4688197711	0.617625052	-0.460898582
3097	0.6178068227	-0.47267379	0.4679167066	0.6178068227	-0.461337224
3098	0.6179885347	-0.473080957	0.4670133995	0.6179885347	-0.461775761
3099	0.6181701881	-0.473488016	0.4661098504	0.6181701881	-0.462214193
3100	0.6183517829	-0.473894969	0.4652060598	0.6183517829	-0.46265252
3101	0.6185333191	-0.474301815	0.4643020282	0.6185333191	-0.463090742
3102	0.6187147968	-0.474708554	0.4633977562	0.6187147968	-0.46352886
3103	0.618896216	-0.475115186	0.4624932443	0.618896216	-0.463966872
3104	0.6190775767	-0.475521712	0.461588493	0.6190775767	-0.46440478
3105	0.619258879	-0.475928131	0.460683503	0.619258879	-0.464842584
3106	0.619440123	-0.476334444	0.4597782746	0.619440123	-0.465280282
3107	0.6196213086	-0.47674065	0.4588728086	0.6196213086	-0.465717877
3108	0.6198024359	-0.47714675	0.4579671053	0.6198024359	-0.466155366
3109	0.6199835049	-0.477552743	0.4570611654	0.6199835049	-0.466592751
3110	0.6201645157	-0.47795863	0.4561549893	0.6201645157	-0.467030032
3111	0.6203454682	-0.478364411	0.4552485776	0.6203454682	-0.467467208
3112	0.6205263627	-0.478770085	0.4543419308	0.6205263627	-0.46790428
3113	0.620707199	-0.479175654	0.4534350495	0.620707199	-0.468341247
3114	0.6208879772	-0.479581116	0.4525279342	0.6208879772	-0.46877811
3115	0.6210686974	-0.479986472	0.4516205854	0.6210686974	-0.469214869
3116	0.6212493596	-0.480391722	0.4507130036	0.6212493596	-0.469651524
3117	0.6214299638	-0.480796866	0.4498051894	0.6214299638	-0.470088075
3118	0.6216105101	-0.481201904	0.4488971433	0.6216105101	-0.470524521
3119	0.6217909985	-0.481606836	0.4479888658	0.6217909985	-0.470960863
3120	0.621971429	-0.482011662	0.4470803574	0.621971429	-0.471397101
3121	0.6221518017	-0.482416383	0.4461716187	0.6221518017	-0.471833236
3122	0.6223321166	-0.482820998	0.4452626502	0.6223321166	-0.472269266
3123	0.6225123738	-0.483225507	0.4443534524	0.6225123738	-0.472705192
3124	0.6226925733	-0.483629911	0.4434440259	0.6226925733	-0.473141014
3125	0.6228727151	-0.484034209	0.4425343711	0.6228727151	-0.473576733
3126	0.6230527992	-0.484438401	0.4416244886	0.6230527992	-0.474012348
3127	0.6232328258	-0.484842488	0.4407143788	0.6232328258	-0.474447859
3128	0.6234127948	-0.48524647	0.4398040424	0.6234127948	-0.474883266
3129	0.6235927063	-0.485650346	0.4388934798	0.6235927063	-0.475318569
3130	0.6237725603	-0.486054117	0.4379826916	0.6237725603	-0.475753769
3131	0.6239523568	-0.486457782	0.4370716782	0.6239523568	-0.476188866
3132	0.6241320959	-0.486861342	0.4361604402	0.6241320959	-0.476623858
3133	0.6243117776	-0.487264798	0.435248978	0.6243117776	-0.477058747
3134	0.624491402	-0.487668148	0.4343372923	0.624491402	-0.477493533
3135	0.6246709691	-0.488071393	0.4334253835	0.6246709691	-0.477928215
3136	0.6248504789	-0.488474533	0.4325132521	0.6248504789	-0.478362794
3137	0.6250299315	-0.488877567	0.4316008987	0.6250299315	-0.47879727
3138	0.6252093269	-0.489280498	0.4306883237	0.6252093269	-0.479231642
3139	0.6253886651	-0.489683323	0.4297755276	0.6253886651	-0.479665911
3140	0.6255679462	-0.490086043	0.4288625111	0.6255679462	-0.480100076
3141	0.6257471703	-0.490488659	0.4279492745	0.6257471703	-0.480534139
3142	0.6259263372	-0.490891169	0.4270358183	0.6259263372	-0.480968098
3143	0.6261054472	-0.491293575	0.4261221432	0.6261054472	-0.481401954
3144	0.6262845002	-0.491695877	0.4252082496	0.6262845002	-0.481835707
3145	0.6264634962	-0.492098074	0.4242941379	0.6264634962	-0.482269357
3146	0.6266424353	-0.492500166	0.4233798088	0.6266424353	-0.482702905
3147	0.6268213176	-0.492902154	0.4224652626	0.6268213176	-0.483136349
3148	0.627000143	-0.493304038	0.4215505	0.627000143	-0.48356969
3149	0.6271789116	-0.493705817	0.4206355213	0.6271789116	-0.484002928
3150	0.6273576235	-0.494107492	0.4197203272	0.6273576235	-0.484436064
3151	0.6275362787	-0.494509062	0.4188049181	0.6275362787	-0.484869096
3152	0.6277148771	-0.494910528	0.4178892945	0.6277148771	-0.485302026
3153	0.6278934189	-0.495311891	0.4169734569	0.6278934189	-0.485734853
3154	0.6280719041	-0.495713148	0.4160574058	0.6280719041	-0.486167578
3155	0.6282503327	-0.496114302	0.4151411416	0.6282503327	-0.4866002
3156	0.6284287048	-0.496515352	0.414224665	0.6284287048	-0.487032719
3157	0.6286070203	-0.496916298	0.4133079764	0.6286070203	-0.487465136
3158	0.6287852794	-0.49731714	0.4123910763	0.6287852794	-0.48789745
3159	0.628963482	-0.497717878	0.4114739651	0.628963482	-0.488329662
3160	0.6291416283	-0.498118512	0.4105566435	0.6291416283	-0.488761771
3161	0.6293197181	-0.498519043	0.4096391117	0.6293197181	-0.489193778
3162	0.6294977517	-0.498919469	0.4087213705	0.6294977517	-0.489625682
3163	0.6296757289	-0.499319792	0.4078034202	0.6296757289	-0.490057485
3164	0.6298536499	-0.499720012	0.4068852613	0.6298536499	-0.490489185
3165	0.6300315147	-0.500120128	0.4059668944	0.6300315147	-0.490920782
3166	0.6302093232	-0.50052014	0.4050483198	0.6302093232	-0.491352278
3167	0.6303870757	-0.500920049	0.4041295382	0.6303870757	-0.491783671
3168	0.630564772	-0.501319854	0.40321055	0.630564772	-0.492214963
3169	0.6307424122	-0.501719556	0.4022913556	0.6307424122	-0.492646152
