time	rcs1	rcs2	rcs3	tvc1_rcs1	tvc1_rcs2	tvc2_rcs1	tvc2_rcs2
1785	0.3076660868	0.1068277412	0.9712209033	0.3076660868	0.184945354	0.3076660868	0.184945354
1786	0.3079813224	0.1062725427	0.9707562632	0.3079813224	0.1843339659	0.3079813224	0.1843339659
1787	0.3082963814	0.1057175819	0.9702909052	0.3082963814	0.1837227896	0.3082963814	0.1837227896
1788	0.3086112643	0.1051628584	0.9698248303	0.3086112643	0.1831118249	0.3086112643	0.1831118249
1789	0.308925971	0.104608372	0.9693580395	0.308925971	0.1825010718	0.308925971	0.1825010718
1790	0.3092405019	0.1040541227	0.9688905338	0.3092405019	0.18189053	0.3092405019	0.18189053
1791	0.3095548572	0.10350011	0.9684223143	0.3095548572	0.1812801996	0.3095548572	0.1812801996
1792	0.3098690369	0.102946334	0.9679533818	0.3098690369	0.1806700804	0.3098690369	0.1806700804
1793	0.3101830414	0.1023927944	0.9674837375	0.3101830414	0.1800601723	0.3101830414	0.1800601723
1794	0.3104968708	0.1018394909	0.9670133822	0.3104968708	0.1794504752	0.3104968708	0.1794504752
1795	0.3108105253	0.1012864235	0.9665423171	0.3108105253	0.1788409889	0.3108105253	0.1788409889
1796	0.3111240052	0.1007335918	0.9660705431	0.3111240052	0.1782317134	0.3111240052	0.1782317134
1797	0.3114373105	0.1001809957	0.9655980611	0.3114373105	0.1776226485	0.3114373105	0.1776226485
1798	0.3117504416	0.0996286351	0.9651248722	0.3117504416	0.1770137942	0.3117504416	0.1770137942
1799	0.3120633985	0.0990765097	0.9646509773	0.3120633985	0.1764051503	0.3120633985	0.1764051503
1800	0.3123761815	0.0985246193	0.9641763775	0.3123761815	0.1757967167	0.3123761815	0.1757967167
1801	0.3126887908	0.0979729638	0.9637010736	0.3126887908	0.1751884933	0.3126887908	0.1751884933
1802	0.3130012266	0.0974215429	0.9632250668	0.3130012266	0.17458048	0.3130012266	0.17458048
1803	0.313313489	0.0968703564	0.962748358	0.313313489	0.1739726767	0.313313489	0.1739726767
1804	0.3136255783	0.0963194042	0.9622709481	0.3136255783	0.1733650832	0.3136255783	0.1733650832
1805	0.3139374947	0.0957686861	0.9617928381	0.3139374947	0.1727576995	0.3139374947	0.1727576995
1806	0.3142492382	0.0952182019	0.961314029	0.3142492382	0.1721505254	0.3142492382	0.1721505254
1807	0.3145608093	0.0946679513	0.9608345218	0.3145608093	0.1715435609	0.3145608093	0.1715435609
1808	0.3148722079	0.0941179343	0.9603543175	0.3148722079	0.1709368058	0.3148722079	0.1709368058
1809	0.3151834344	0.0935681506	0.959873417	0.3151834344	0.17033026	0.3151834344	0.17033026
1810	0.3154944888	0.0930185999	0.9593918212	0.3154944888	0.1697239234	0.3154944888	0.1697239234
1811	0.3158053715	0.0924692822	0.9589095312	0.3158053715	0.1691177959	0.3158053715	0.1691177959
1812	0.3161160825	0.0919201973	0.9584265479	0.3161160825	0.1685118774	0.3161160825	0.1685118774
1813	0.3164266221	0.0913713449	0.9579428723	0.3164266221	0.1679061677	0.3164266221	0.1679061677
1814	0.3167369905	0.0908227248	0.9574585053	0.3167369905	0.1673006668	0.3167369905	0.1673006668
1815	0.3170471878	0.0902743369	0.9569734479	0.3170471878	0.1666953746	0.3170471878	0.1666953746
1816	0.3173572143	0.089726181	0.9564877011	0.3173572143	0.1660902909	0.3173572143	0.1660902909
1817	0.3176670701	0.0891782569	0.9560012657	0.3176670701	0.1654854156	0.3176670701	0.1654854156
1818	0.3179767554	0.0886305644	0.9555141429	0.3179767554	0.1648807486	0.3179767554	0.1648807486
1819	0.3182862704	0.0880831033	0.9550263334	0.3182862704	0.1642762898	0.3182862704	0.1642762898
1820	0.3185956153	0.0875358734	0.9545378383	0.3185956153	0.1636720392	0.3185956153	0.1636720392
1821	0.3189047903	0.0869888745	0.9540486585	0.3189047903	0.1630679965	0.3189047903	0.1630679965
1822	0.3192137955	0.0864421066	0.953558795	0.3192137955	0.1624641616	0.3192137955	0.1624641616
1823	0.3195226312	0.0858955692	0.9530682488	0.3195226312	0.1618605346	0.3195226312	0.1618605346
1824	0.3198312975	0.0853492624	0.9525770206	0.3198312975	0.1612571151	0.3198312975	0.1612571151
1825	0.3201397947	0.0848031858	0.9520851116	0.3201397947	0.1606539033	0.3201397947	0.1606539033
1826	0.3204481228	0.0842573394	0.9515925226	0.3204481228	0.1600508988	0.3204481228	0.1600508988
1827	0.3207562822	0.0837117228	0.9510992546	0.3207562822	0.1594481017	0.3207562822	0.1594481017
1828	0.3210642729	0.083166336	0.9506053085	0.3210642729	0.1588455118	0.3210642729	0.1588455118
1829	0.3213720952	0.0826211787	0.9501106853	0.3213720952	0.1582431289	0.3213720952	0.1582431289
1830	0.3216797492	0.0820762508	0.9496153858	0.3216797492	0.1576409531	0.3216797492	0.1576409531
1831	0.3219872352	0.0815315521	0.9491194111	0.3219872352	0.1570389841	0.3219872352	0.1570389841
1832	0.3222945532	0.0809870823	0.948622762	0.3222945532	0.1564372219	0.3222945532	0.1564372219
1833	0.3226017036	0.0804428413	0.9481254396	0.3226017036	0.1558356664	0.3226017036	0.1558356664
1834	0.3229086864	0.079898829	0.9476274446	0.3229086864	0.1552343174	0.3229086864	0.1552343174
1835	0.3232155019	0.0793550451	0.9471287781	0.3232155019	0.1546331748	0.3232155019	0.1546331748
1836	0.3235221503	0.0788114894	0.946629441	0.3235221503	0.1540322386	0.3235221503	0.1540322386
1837	0.3238286317	0.0782681618	0.9461294342	0.3238286317	0.1534315085	0.3238286317	0.1534315085
1838	0.3241349462	0.0777250621	0.9456287586	0.3241349462	0.1528309846	0.3241349462	0.1528309846
1839	0.3244410942	0.0771821901	0.9451274151	0.3244410942	0.1522306667	0.3244410942	0.1522306667
1840	0.3247470758	0.0766395455	0.9446254047	0.3247470758	0.1516305546	0.3247470758	0.1516305546
1841	0.3250528911	0.0760971284	0.9441227282	0.3250528911	0.1510306483	0.3250528911	0.1510306483
1842	0.3253585403	0.0755549383	0.9436193867	0.3253585403	0.1504309477	0.3253585403	0.1504309477
1843	0.3256640236	0.0750129752	0.943115381	0.3256640236	0.1498314526	0.3256640236	0.1498314526
1844	0.3259693412	0.0744712389	0.942610712	0.3259693412	0.149232163	0.3259693412	0.149232163
1845	0.3262744933	0.0739297292	0.9421053806	0.3262744933	0.1486330787	0.3262744933	0.1486330787
1846	0.3265794801	0.0733884459	0.9415993878	0.3265794801	0.1480341997	0.3265794801	0.1480341997
1847	0.3268843017	0.0728473888	0.9410927344	0.3268843017	0.1474355257	0.3268843017	0.1474355257
1848	0.3271889582	0.0723065578	0.9405854215	0.3271889582	0.1468370568	0.3271889582	0.1468370568
1849	0.32749345	0.0717659526	0.9400774497	0.32749345	0.1462387927	0.32749345	0.1462387927
1850	0.3277977772	0.0712255731	0.9395688202	0.3277977772	0.1456407334	0.3277977772	0.1456407334
1851	0.3281019398	0.0706854192	0.9390595337	0.3281019398	0.1450428788	0.3281019398	0.1450428788
1852	0.3284059382	0.0701454905	0.9385495912	0.3284059382	0.1444452288	0.3284059382	0.1444452288
1853	0.3287097725	0.069605787	0.9380389936	0.3287097725	0.1438477832	0.3287097725	0.1438477832
1854	0.3290134429	0.0690663085	0.9375277418	0.3290134429	0.1432505419	0.3290134429	0.1432505419
1855	0.3293169496	0.0685270547	0.9370158367	0.3293169496	0.1426535049	0.3293169496	0.1426535049
1856	0.3296202926	0.0679880255	0.9365032791	0.3296202926	0.142056672	0.3296202926	0.142056672
1857	0.3299234723	0.0674492208	0.93599007	0.3299234723	0.1414600432	0.3299234723	0.1414600432
1858	0.3302264887	0.0669106403	0.9354762102	0.3302264887	0.1408636182	0.3302264887	0.1408636182
1859	0.3305293421	0.0663722838	0.9349617007	0.3305293421	0.140267397	0.3305293421	0.140267397
1860	0.3308320326	0.0658341513	0.9344465424	0.3308320326	0.1396713795	0.3308320326	0.1396713795
1861	0.3311345605	0.0652962424	0.933930736	0.3311345605	0.1390755656	0.3311345605	0.1390755656
1862	0.3314369258	0.0647585571	0.9334142826	0.3314369258	0.1384799552	0.3314369258	0.1384799552
1863	0.3317391288	0.0642210951	0.932897183	0.3317391288	0.1378845481	0.3317391288	0.1378845481
1864	0.3320411696	0.0636838562	0.932379438	0.3320411696	0.1372893443	0.3320411696	0.1372893443
1865	0.3323430484	0.0631468404	0.9318610487	0.3323430484	0.1366943436	0.3323430484	0.1366943436
1866	0.3326447654	0.0626100473	0.9313420157	0.3326447654	0.1360995459	0.3326447654	0.1360995459
1867	0.3329463207	0.0620734769	0.9308223401	0.3329463207	0.1355049511	0.3329463207	0.1355049511
1868	0.3332477146	0.061537129	0.9303020227	0.3332477146	0.1349105592	0.3332477146	0.1349105592
1869	0.3335489472	0.0610010033	0.9297810644	0.3335489472	0.1343163699	0.3335489472	0.1343163699
1870	0.3338500186	0.0604650997	0.9292594661	0.3338500186	0.1337223833	0.3338500186	0.1337223833
1871	0.3341509291	0.059929418	0.9287372286	0.3341509291	0.1331285991	0.3341509291	0.1331285991
1872	0.3344516788	0.0593939581	0.9282143527	0.3344516788	0.1325350173	0.3344516788	0.1325350173
1873	0.3347522678	0.0588587198	0.9276908395	0.3347522678	0.1319416378	0.3347522678	0.1319416378
1874	0.3350526965	0.0583237028	0.9271666897	0.3350526965	0.1313484604	0.3350526965	0.1313484604
1875	0.3353529648	0.0577889071	0.9266419042	0.3353529648	0.1307554851	0.3353529648	0.1307554851
1876	0.3356530731	0.0572543324	0.9261164838	0.3356530731	0.1301627117	0.3356530731	0.1301627117
1877	0.3359530214	0.0567199785	0.9255904296	0.3359530214	0.1295701401	0.3359530214	0.1295701401
1878	0.33625281	0.0561858453	0.9250637422	0.33625281	0.1289777703	0.33625281	0.1289777703
1879	0.336552439	0.0556519327	0.9245364226	0.336552439	0.128385602	0.336552439	0.128385602
1880	0.3368519085	0.0551182404	0.9240084716	0.3368519085	0.1277936353	0.3368519085	0.1277936353
1881	0.3371512188	0.0545847682	0.9234798901	0.3371512188	0.12720187	0.3371512188	0.12720187
1882	0.3374503701	0.054051516	0.922950679	0.3374503701	0.1266103059	0.3374503701	0.1266103059
1883	0.3377493624	0.0535184837	0.922420839	0.3377493624	0.126018943	0.3377493624	0.126018943
1884	0.338048196	0.0529856709	0.9218903712	0.338048196	0.1254277812	0.338048196	0.1254277812
1885	0.338346871	0.0524530777	0.921359277	0.338346871	0.1248368204	0.338346871	0.1248368204
1886	0.3386453876	0.0519207037	0.9208275579	0.3386453876	0.1242460604	0.3386453876	0.1242460604
1887	0.3389437459	0.0513885488	0.9202952153	0.3389437459	0.1236555011	0.3389437459	0.1236555011
1888	0.3392419462	0.0508566129	0.9197622508	0.3392419462	0.1230651425	0.3392419462	0.1230651425
1889	0.3395399886	0.0503248958	0.9192286659	0.3395399886	0.1224749843	0.3395399886	0.1224749843
1890	0.3398378733	0.0497933972	0.9186944621	0.3398378733	0.1218850266	0.3398378733	0.1218850266
1891	0.3401356003	0.049262117	0.9181596408	0.3401356003	0.1212952693	0.3401356003	0.1212952693
1892	0.34043317	0.0487310551	0.9176242035	0.34043317	0.1207057121	0.34043317	0.1207057121
1893	0.3407305825	0.0482002113	0.9170881518	0.3407305825	0.120116355	0.3407305825	0.120116355
1894	0.3410278378	0.0476695854	0.916551487	0.3410278378	0.1195271978	0.3410278378	0.1195271978
1895	0.3413249363	0.0471391772	0.9160142108	0.3413249363	0.1189382406	0.3413249363	0.1189382406
1896	0.341621878	0.0466089866	0.9154763245	0.341621878	0.1183494831	0.341621878	0.1183494831
1897	0.3419186632	0.0460790133	0.9149378295	0.3419186632	0.1177609253	0.3419186632	0.1177609253
1898	0.3422152919	0.0455492573	0.9143987275	0.3422152919	0.117172567	0.3422152919	0.117172567
1899	0.3425117644	0.0450197183	0.9138590198	0.3425117644	0.1165844082	0.3425117644	0.1165844082
1900	0.3428080808	0.0444903962	0.913318708	0.3428080808	0.1159964487	0.3428080808	0.1159964487
1901	0.3431042413	0.0439612907	0.9127777933	0.3431042413	0.1154086884	0.3431042413	0.1154086884
1902	0.3434002461	0.0434324018	0.9122362774	0.3434002461	0.1148211272	0.3434002461	0.1148211272
1903	0.3436960953	0.0429037293	0.9116941617	0.3436960953	0.1142337651	0.3436960953	0.1142337651
1904	0.343991789	0.0423752729	0.9111514475	0.343991789	0.1136466018	0.343991789	0.1136466018
1905	0.3442873275	0.0418470326	0.9106081364	0.3442873275	0.1130596374	0.3442873275	0.1130596374
1906	0.3445827109	0.0413190081	0.9100642297	0.3445827109	0.1124728716	0.3445827109	0.1124728716
1907	0.3448779393	0.0407911993	0.909519729	0.3448779393	0.1118863044	0.3448779393	0.1118863044
1908	0.345173013	0.040263606	0.9089746356	0.345173013	0.1112999357	0.345173013	0.1112999357
1909	0.3454679321	0.039736228	0.908428951	0.3454679321	0.1107137653	0.3454679321	0.1107137653
1910	0.3457626967	0.0392090652	0.9078826766	0.3457626967	0.1101277932	0.3457626967	0.1101277932
1911	0.346057307	0.0386821174	0.9073358139	0.346057307	0.1095420192	0.346057307	0.1095420192
1912	0.3463517632	0.0381553845	0.9067883642	0.3463517632	0.1089564433	0.3463517632	0.1089564433
1913	0.3466460655	0.0376288662	0.9062403289	0.3466460655	0.1083710653	0.3466460655	0.1083710653
1914	0.3469402139	0.0371025623	0.9056917095	0.3469402139	0.1077858851	0.3469402139	0.1077858851
1915	0.3472342087	0.0365764728	0.9051425074	0.3472342087	0.1072009026	0.3472342087	0.1072009026
1916	0.3475280501	0.0360505975	0.9045927239	0.3475280501	0.1066161178	0.3475280501	0.1066161178
1917	0.347821738	0.0355249362	0.9040423606	0.347821738	0.1060315304	0.347821738	0.1060315304
1918	0.3481152729	0.0349994886	0.9034914187	0.3481152729	0.1054471405	0.3481152729	0.1054471405
1919	0.3484086547	0.0344742548	0.9029398998	0.3484086547	0.1048629478	0.3484086547	0.1048629478
1920	0.3487018837	0.0339492344	0.9023878051	0.3487018837	0.1042789523	0.3487018837	0.1042789523
1921	0.34899496	0.0334244273	0.901835136	0.34899496	0.1036951539	0.34899496	0.1036951539
1922	0.3492878838	0.0328998334	0.9012818941	0.3492878838	0.1031115525	0.3492878838	0.1031115525
1923	0.3495806552	0.0323754524	0.9007280805	0.3495806552	0.1025281479	0.3495806552	0.1025281479
1924	0.3498732744	0.0318512843	0.9001736968	0.3498732744	0.10194494	0.3498732744	0.10194494
1925	0.3501657416	0.0313273288	0.8996187443	0.3501657416	0.1013619288	0.3501657416	0.1013619288
1926	0.3504580568	0.0308035859	0.8990632243	0.3504580568	0.1007791142	0.3504580568	0.1007791142
1927	0.3507502204	0.0302800552	0.8985071383	0.3507502204	0.100196496	0.3507502204	0.100196496
1928	0.3510422323	0.0297567367	0.8979504876	0.3510422323	0.099614074	0.3510422323	0.099614074
1929	0.3513340928	0.0292336302	0.8973932736	0.3513340928	0.0990318484	0.3513340928	0.0990318484
1930	0.3516258021	0.0287107355	0.8968354976	0.3516258021	0.0984498188	0.3516258021	0.0984498188
1931	0.3519173603	0.0281880524	0.896277161	0.3519173603	0.0978679852	0.3519173603	0.0978679852
1932	0.3522087675	0.0276655808	0.8957182651	0.3522087675	0.0972863475	0.3522087675	0.0972863475
1933	0.3525000239	0.0271433206	0.8951588114	0.3525000239	0.0967049056	0.3525000239	0.0967049056
1934	0.3527911297	0.0266212715	0.8945988011	0.3527911297	0.0961236594	0.3527911297	0.0961236594
1935	0.353082085	0.0260994335	0.8940382356	0.353082085	0.0955426088	0.353082085	0.0955426088
1936	0.35337289	0.0255778062	0.8934771162	0.35337289	0.0949617536	0.35337289	0.0949617536
1937	0.3536635448	0.0250563896	0.8929154443	0.3536635448	0.0943810938	0.3536635448	0.0943810938
1938	0.3539540496	0.0245351836	0.8923532213	0.3539540496	0.0938006293	0.3539540496	0.0938006293
1939	0.3542444046	0.0240141878	0.8917904484	0.3542444046	0.0932203599	0.3542444046	0.0932203599
1940	0.3545346098	0.0234934023	0.8912271269	0.3545346098	0.0926402855	0.3545346098	0.0926402855
1941	0.3548246655	0.0229728267	0.8906632583	0.3548246655	0.0920604061	0.3548246655	0.0920604061
1942	0.3551145717	0.0224524611	0.8900988438	0.3551145717	0.0914807215	0.3551145717	0.0914807215
1943	0.3554043288	0.021932305	0.8895338848	0.3554043288	0.0909012317	0.3554043288	0.0909012317
1944	0.3556939367	0.0214123586	0.8889683825	0.3556939367	0.0903219364	0.3556939367	0.0903219364
1945	0.3559833957	0.0208926214	0.8884023384	0.3559833957	0.0897428357	0.3559833957	0.0897428357
1946	0.356272706	0.0203730935	0.8878357536	0.356272706	0.0891639294	0.356272706	0.0891639294
1947	0.3565618676	0.0198537746	0.8872686296	0.3565618676	0.0885852174	0.3565618676	0.0885852174
1948	0.3568508807	0.0193346646	0.8867009676	0.3568508807	0.0880066996	0.3568508807	0.0880066996
1949	0.3571397455	0.0188157633	0.8861327689	0.3571397455	0.0874283758	0.3571397455	0.0874283758
1950	0.3574284621	0.0182970706	0.8855640348	0.3574284621	0.0868502461	0.3574284621	0.0868502461
1951	0.3577170307	0.0177785862	0.8849947667	0.3577170307	0.0862723102	0.3577170307	0.0862723102
1952	0.3580054514	0.0172603101	0.8844249658	0.3580054514	0.0856945681	0.3580054514	0.0856945681
1953	0.3582937244	0.016742242	0.8838546334	0.3582937244	0.0851170197	0.3582937244	0.0851170197
1954	0.3585818498	0.0162243818	0.8832837708	0.3585818498	0.0845396648	0.3585818498	0.0845396648
1955	0.3588698279	0.0157067294	0.8827123793	0.3588698279	0.0839625034	0.3588698279	0.0839625034
1956	0.3591576586	0.0151892846	0.8821404602	0.3591576586	0.0833855353	0.3591576586	0.0833855353
1957	0.3594453423	0.0146720471	0.8815680148	0.3594453423	0.0828087605	0.3594453423	0.0828087605
1958	0.3597328789	0.014155017	0.8809950442	0.3597328789	0.0822321788	0.3597328789	0.0822321788
1959	0.3600202688	0.0136381939	0.8804215499	0.3600202688	0.0816557901	0.3600202688	0.0816557901
1960	0.360307512	0.0131215778	0.8798475331	0.360307512	0.0810795944	0.360307512	0.0810795944
1961	0.3605946087	0.0126051685	0.879272995	0.3605946087	0.0805035914	0.3605946087	0.0805035914
1962	0.360881559	0.0120889658	0.8786979369	0.360881559	0.0799277812	0.360881559	0.0799277812
1963	0.3611683631	0.0115729696	0.8781223601	0.3611683631	0.0793521637	0.3611683631	0.0793521637
1964	0.3614550211	0.0110571796	0.8775462659	0.3614550211	0.0787767386	0.3614550211	0.0787767386
1965	0.3617415332	0.0105415958	0.8769696554	0.3617415332	0.0782015059	0.3617415332	0.0782015059
1966	0.3620278996	0.010026218	0.87639253	0.3620278996	0.0776264655	0.3620278996	0.0776264655
1967	0.3623141203	0.009511046	0.8758148909	0.3623141203	0.0770516173	0.3623141203	0.0770516173
1968	0.3626001955	0.0089960797	0.8752367394	0.3626001955	0.0764769612	0.3626001955	0.0764769612
1969	0.3628861254	0.0084813189	0.8746580767	0.3628861254	0.075902497	0.3628861254	0.075902497
1970	0.3631719102	0.0079667635	0.874078904	0.3631719102	0.0753282248	0.3631719102	0.0753282248
1971	0.3634575499	0.0074524132	0.8734992226	0.3634575499	0.0747541443	0.3634575499	0.0747541443
1972	0.3637430447	0.006938268	0.8729190337	0.3637430447	0.0741802555	0.3637430447	0.0741802555
1973	0.3640283948	0.0064243277	0.8723383386	0.3640283948	0.0736065582	0.3640283948	0.0736065582
1974	0.3643136003	0.005910592	0.8717571385	0.3643136003	0.0730330524	0.3643136003	0.0730330524
1975	0.3645986613	0.005397061	0.8711754346	0.3645986613	0.0724597379	0.3645986613	0.0724597379
1976	0.3648835781	0.0048837343	0.8705932282	0.3648835781	0.0718866147	0.3648835781	0.0718866147
1977	0.3651683507	0.0043706119	0.8700105205	0.3651683507	0.0713136826	0.3651683507	0.0713136826
1978	0.3654529793	0.0038576936	0.8694273126	0.3654529793	0.0707409416	0.3654529793	0.0707409416
1979	0.365737464	0.0033449793	0.8688436059	0.365737464	0.0701683915	0.365737464	0.0701683915
1980	0.366021805	0.0028324687	0.8682594015	0.366021805	0.0695960322	0.366021805	0.0695960322
1981	0.3663060025	0.0023201617	0.8676747006	0.3663060025	0.0690238637	0.3663060025	0.0690238637
